carparkID,name,carparkOccupancy,timestamp
3,Raffles City,116,21-09-2023 00:00:01
3,Raffles City,116,21-09-2023 00:01:01
3,Raffles City,116,21-09-2023 00:02:00
3,Raffles City,116,21-09-2023 00:03:00
3,Raffles City,115,21-09-2023 00:04:00
3,Raffles City,115,21-09-2023 00:05:00
3,Raffles City,115,21-09-2023 00:06:00
3,Raffles City,116,21-09-2023 00:07:00
3,Raffles City,116,21-09-2023 00:08:00
3,Raffles City,116,21-09-2023 00:09:00
3,Raffles City,113,21-09-2023 00:10:00
3,Raffles City,113,21-09-2023 00:11:00
3,Raffles City,113,21-09-2023 00:12:00
3,Raffles City,113,21-09-2023 00:13:00
3,Raffles City,112,21-09-2023 00:14:00
3,Raffles City,112,21-09-2023 00:15:00
3,Raffles City,112,21-09-2023 00:16:00
3,Raffles City,112,21-09-2023 00:17:00
3,Raffles City,112,21-09-2023 00:18:00
3,Raffles City,112,21-09-2023 00:19:00
3,Raffles City,111,21-09-2023 00:20:00
3,Raffles City,111,21-09-2023 00:21:00
3,Raffles City,111,21-09-2023 00:22:00
3,Raffles City,111,21-09-2023 00:23:00
3,Raffles City,112,21-09-2023 00:24:01
3,Raffles City,112,21-09-2023 00:25:00
3,Raffles City,112,21-09-2023 00:26:01
3,Raffles City,112,21-09-2023 00:27:01
3,Raffles City,112,21-09-2023 00:28:01
3,Raffles City,112,21-09-2023 00:29:01
3,Raffles City,111,21-09-2023 00:30:00
3,Raffles City,111,21-09-2023 00:31:00
3,Raffles City,111,21-09-2023 00:32:00
3,Raffles City,111,21-09-2023 00:33:00
3,Raffles City,111,21-09-2023 00:34:00
3,Raffles City,111,21-09-2023 00:35:00
3,Raffles City,110,21-09-2023 00:36:00
3,Raffles City,110,21-09-2023 00:37:00
3,Raffles City,110,21-09-2023 00:38:00
3,Raffles City,110,21-09-2023 00:39:00
3,Raffles City,110,21-09-2023 00:40:00
3,Raffles City,110,21-09-2023 00:41:00
3,Raffles City,110,21-09-2023 00:42:00
3,Raffles City,110,21-09-2023 00:43:00
3,Raffles City,110,21-09-2023 00:44:00
3,Raffles City,110,21-09-2023 00:45:00
3,Raffles City,108,21-09-2023 00:46:00
3,Raffles City,108,21-09-2023 00:47:00
3,Raffles City,108,21-09-2023 00:48:00
3,Raffles City,108,21-09-2023 00:49:00
3,Raffles City,108,21-09-2023 00:50:00
3,Raffles City,108,21-09-2023 00:51:00
3,Raffles City,108,21-09-2023 00:52:00
3,Raffles City,108,21-09-2023 00:53:00
3,Raffles City,108,21-09-2023 00:54:01
3,Raffles City,108,21-09-2023 00:55:00
3,Raffles City,109,21-09-2023 00:56:00
3,Raffles City,109,21-09-2023 00:57:01
3,Raffles City,109,21-09-2023 00:58:01
3,Raffles City,107,21-09-2023 00:59:01
3,Raffles City,107,21-09-2023 01:00:01
