carparkID,name,carparkOccupancy,timestamp
1,Suntec City,268,15-09-2023 01:49:01
1,Suntec City,267,15-09-2023 01:50:01
1,Suntec City,267,15-09-2023 01:51:00
1,Suntec City,267,15-09-2023 01:52:00
1,Suntec City,267,15-09-2023 01:53:00
1,Suntec City,265,15-09-2023 01:54:00
1,Suntec City,265,15-09-2023 01:55:00
1,Suntec City,265,15-09-2023 01:56:00
1,Suntec City,266,15-09-2023 01:57:00
1,Suntec City,266,15-09-2023 01:58:00
1,Suntec City,266,15-09-2023 01:59:00
1,Suntec City,267,15-09-2023 02:00:00
1,Suntec City,267,15-09-2023 02:01:00
1,Suntec City,267,15-09-2023 02:02:00
1,Suntec City,267,15-09-2023 02:03:00
1,Suntec City,267,15-09-2023 02:04:00
1,Suntec City,267,15-09-2023 02:05:00
1,Suntec City,267,15-09-2023 02:06:00
1,Suntec City,266,15-09-2023 02:07:00
1,Suntec City,266,15-09-2023 02:08:00
1,Suntec City,266,15-09-2023 02:09:00
1,Suntec City,265,15-09-2023 02:10:00
1,Suntec City,265,15-09-2023 02:11:00
1,Suntec City,265,15-09-2023 02:12:00
1,Suntec City,265,15-09-2023 02:13:00
1,Suntec City,261,15-09-2023 02:14:00
1,Suntec City,261,15-09-2023 02:15:00
1,Suntec City,261,15-09-2023 02:16:00
1,Suntec City,260,15-09-2023 02:17:00
1,Suntec City,260,15-09-2023 02:18:00
1,Suntec City,260,15-09-2023 02:19:01
1,Suntec City,260,15-09-2023 02:20:00
1,Suntec City,260,15-09-2023 02:21:00
1,Suntec City,260,15-09-2023 02:22:00
1,Suntec City,261,15-09-2023 02:23:01
1,Suntec City,261,15-09-2023 02:24:01
1,Suntec City,261,15-09-2023 02:25:01
1,Suntec City,261,15-09-2023 02:26:01
1,Suntec City,261,15-09-2023 02:27:01
1,Suntec City,261,15-09-2023 02:28:01
1,Suntec City,261,15-09-2023 02:29:00
1,Suntec City,261,15-09-2023 02:30:00
1,Suntec City,261,15-09-2023 02:31:00
1,Suntec City,261,15-09-2023 02:32:00
1,Suntec City,260,15-09-2023 02:33:00
1,Suntec City,260,15-09-2023 02:34:00
1,Suntec City,260,15-09-2023 02:35:00
1,Suntec City,259,15-09-2023 02:36:00
1,Suntec City,259,15-09-2023 02:37:00
1,Suntec City,259,15-09-2023 02:38:00
1,Suntec City,259,15-09-2023 02:39:00
1,Suntec City,259,15-09-2023 02:40:00
1,Suntec City,259,15-09-2023 02:41:00
1,Suntec City,259,15-09-2023 02:42:00
1,Suntec City,259,15-09-2023 02:43:00
1,Suntec City,259,15-09-2023 02:44:00
1,Suntec City,259,15-09-2023 02:45:00
1,Suntec City,259,15-09-2023 02:46:00
1,Suntec City,259,15-09-2023 02:47:00
1,Suntec City,259,15-09-2023 02:48:00
1,Suntec City,259,15-09-2023 02:49:00
1,Suntec City,259,15-09-2023 02:50:00
1,Suntec City,259,15-09-2023 02:51:00
1,Suntec City,259,15-09-2023 02:52:01
1,Suntec City,259,15-09-2023 02:53:00
1,Suntec City,259,15-09-2023 02:54:00
1,Suntec City,259,15-09-2023 02:55:00
1,Suntec City,259,15-09-2023 02:56:00
1,Suntec City,259,15-09-2023 02:57:00
1,Suntec City,259,15-09-2023 02:58:00
1,Suntec City,259,15-09-2023 02:59:00
1,Suntec City,259,15-09-2023 03:00:00
1,Suntec City,259,15-09-2023 03:01:00
1,Suntec City,258,15-09-2023 03:02:01
1,Suntec City,258,15-09-2023 03:03:00
1,Suntec City,258,15-09-2023 03:04:00
1,Suntec City,259,15-09-2023 03:05:01
1,Suntec City,259,15-09-2023 03:06:01
1,Suntec City,259,15-09-2023 03:07:01
1,Suntec City,259,15-09-2023 03:08:01
1,Suntec City,259,15-09-2023 03:09:01
1,Suntec City,259,15-09-2023 03:10:01
1,Suntec City,259,15-09-2023 03:11:01
1,Suntec City,240,15-09-2023 03:12:00
1,Suntec City,240,15-09-2023 03:13:00
1,Suntec City,240,15-09-2023 03:14:00
1,Suntec City,240,15-09-2023 03:15:00
1,Suntec City,240,15-09-2023 03:16:00
1,Suntec City,240,15-09-2023 03:17:00
1,Suntec City,240,15-09-2023 03:18:00
1,Suntec City,239,15-09-2023 03:19:00
1,Suntec City,239,15-09-2023 03:20:00
1,Suntec City,239,15-09-2023 03:21:00
1,Suntec City,239,15-09-2023 03:22:00
1,Suntec City,237,15-09-2023 03:23:00
1,Suntec City,237,15-09-2023 03:24:00
1,Suntec City,237,15-09-2023 03:25:00
1,Suntec City,236,15-09-2023 03:26:00
1,Suntec City,236,15-09-2023 03:27:00
1,Suntec City,236,15-09-2023 03:28:00
1,Suntec City,235,15-09-2023 03:29:00
1,Suntec City,235,15-09-2023 03:30:00
1,Suntec City,235,15-09-2023 03:31:00
1,Suntec City,235,15-09-2023 03:32:00
1,Suntec City,236,15-09-2023 03:33:00
1,Suntec City,236,15-09-2023 03:34:00
1,Suntec City,236,15-09-2023 03:35:00
1,Suntec City,236,15-09-2023 03:36:00
1,Suntec City,236,15-09-2023 03:37:01
1,Suntec City,236,15-09-2023 03:38:00
1,Suntec City,235,15-09-2023 03:39:00
1,Suntec City,235,15-09-2023 03:40:00
1,Suntec City,235,15-09-2023 03:41:00
1,Suntec City,235,15-09-2023 03:42:00
1,Suntec City,235,15-09-2023 03:43:00
1,Suntec City,235,15-09-2023 03:44:00
1,Suntec City,235,15-09-2023 03:45:00
1,Suntec City,234,15-09-2023 03:46:00
1,Suntec City,234,15-09-2023 03:47:00
1,Suntec City,234,15-09-2023 03:48:00
1,Suntec City,234,15-09-2023 03:49:00
1,Suntec City,234,15-09-2023 03:50:01
1,Suntec City,234,15-09-2023 03:51:01
1,Suntec City,234,15-09-2023 03:52:01
1,Suntec City,234,15-09-2023 03:53:01
1,Suntec City,234,15-09-2023 03:54:01
1,Suntec City,234,15-09-2023 03:55:01
1,Suntec City,234,15-09-2023 03:56:01
1,Suntec City,234,15-09-2023 03:57:00
1,Suntec City,234,15-09-2023 03:58:00
1,Suntec City,233,15-09-2023 03:59:00
1,Suntec City,233,15-09-2023 04:00:00
1,Suntec City,233,15-09-2023 04:01:00
1,Suntec City,232,15-09-2023 04:02:00
1,Suntec City,232,15-09-2023 04:03:00
1,Suntec City,232,15-09-2023 04:04:00
1,Suntec City,232,15-09-2023 04:05:00
1,Suntec City,232,15-09-2023 04:06:00
1,Suntec City,232,15-09-2023 04:07:00
1,Suntec City,232,15-09-2023 04:08:00
1,Suntec City,232,15-09-2023 04:09:00
1,Suntec City,232,15-09-2023 04:10:00
1,Suntec City,232,15-09-2023 04:11:00
1,Suntec City,232,15-09-2023 04:12:00
1,Suntec City,232,15-09-2023 04:13:00
1,Suntec City,232,15-09-2023 04:14:00
1,Suntec City,232,15-09-2023 04:15:00
1,Suntec City,232,15-09-2023 04:16:00
1,Suntec City,232,15-09-2023 04:17:00
1,Suntec City,232,15-09-2023 04:18:00
1,Suntec City,231,15-09-2023 04:19:00
1,Suntec City,231,15-09-2023 04:20:00
1,Suntec City,231,15-09-2023 04:21:00
1,Suntec City,232,15-09-2023 04:22:00
1,Suntec City,232,15-09-2023 04:23:00
1,Suntec City,232,15-09-2023 04:24:00
1,Suntec City,230,15-09-2023 04:25:00
1,Suntec City,230,15-09-2023 04:26:00
1,Suntec City,230,15-09-2023 04:27:00
1,Suntec City,230,15-09-2023 04:28:00
1,Suntec City,230,15-09-2023 04:29:00
1,Suntec City,230,15-09-2023 04:30:00
1,Suntec City,230,15-09-2023 04:31:00
1,Suntec City,230,15-09-2023 04:32:00
1,Suntec City,230,15-09-2023 04:33:00
1,Suntec City,230,15-09-2023 04:34:00
1,Suntec City,230,15-09-2023 04:35:00
1,Suntec City,231,15-09-2023 04:36:00
1,Suntec City,231,15-09-2023 04:37:00
1,Suntec City,231,15-09-2023 04:38:01
1,Suntec City,231,15-09-2023 04:39:00
1,Suntec City,231,15-09-2023 04:40:01
1,Suntec City,231,15-09-2023 04:41:01
1,Suntec City,230,15-09-2023 04:42:01
1,Suntec City,230,15-09-2023 04:43:01
1,Suntec City,230,15-09-2023 04:44:01
1,Suntec City,230,15-09-2023 04:45:01
1,Suntec City,230,15-09-2023 04:46:00
1,Suntec City,230,15-09-2023 04:47:00
1,Suntec City,230,15-09-2023 04:48:00
1,Suntec City,230,15-09-2023 04:49:00
1,Suntec City,230,15-09-2023 04:50:00
1,Suntec City,230,15-09-2023 04:51:00
1,Suntec City,230,15-09-2023 04:52:00
1,Suntec City,230,15-09-2023 04:53:00
1,Suntec City,230,15-09-2023 04:54:00
1,Suntec City,230,15-09-2023 04:55:00
1,Suntec City,231,15-09-2023 04:56:00
1,Suntec City,231,15-09-2023 04:57:00
1,Suntec City,231,15-09-2023 04:58:00
1,Suntec City,230,15-09-2023 04:59:00
1,Suntec City,230,15-09-2023 05:00:00
1,Suntec City,230,15-09-2023 05:01:00
1,Suntec City,230,15-09-2023 05:02:00
1,Suntec City,230,15-09-2023 05:03:00
1,Suntec City,230,15-09-2023 05:04:00
1,Suntec City,230,15-09-2023 05:05:00
1,Suntec City,230,15-09-2023 05:06:00
1,Suntec City,230,15-09-2023 05:07:00
1,Suntec City,230,15-09-2023 05:08:00
1,Suntec City,230,15-09-2023 05:09:00
1,Suntec City,230,15-09-2023 05:10:01
1,Suntec City,230,15-09-2023 05:11:00
1,Suntec City,230,15-09-2023 05:12:00
1,Suntec City,230,15-09-2023 05:13:00
1,Suntec City,230,15-09-2023 05:14:00
1,Suntec City,230,15-09-2023 05:15:01
1,Suntec City,230,15-09-2023 05:16:00
1,Suntec City,230,15-09-2023 05:17:00
1,Suntec City,230,15-09-2023 05:18:00
1,Suntec City,230,15-09-2023 05:19:00
1,Suntec City,230,15-09-2023 05:20:00
1,Suntec City,230,15-09-2023 05:21:00
1,Suntec City,230,15-09-2023 05:22:00
1,Suntec City,230,15-09-2023 05:23:01
1,Suntec City,230,15-09-2023 05:24:01
1,Suntec City,230,15-09-2023 05:25:01
1,Suntec City,230,15-09-2023 05:26:01
1,Suntec City,230,15-09-2023 05:27:01
1,Suntec City,230,15-09-2023 05:28:01
1,Suntec City,230,15-09-2023 05:29:00
1,Suntec City,230,15-09-2023 05:30:00
1,Suntec City,230,15-09-2023 05:31:00
1,Suntec City,230,15-09-2023 05:32:00
1,Suntec City,230,15-09-2023 05:33:00
1,Suntec City,230,15-09-2023 05:34:00
1,Suntec City,231,15-09-2023 05:35:00
1,Suntec City,231,15-09-2023 05:36:00
1,Suntec City,231,15-09-2023 05:37:00
1,Suntec City,231,15-09-2023 05:38:00
1,Suntec City,231,15-09-2023 05:39:00
1,Suntec City,231,15-09-2023 05:40:00
1,Suntec City,231,15-09-2023 05:41:00
1,Suntec City,230,15-09-2023 05:42:00
1,Suntec City,230,15-09-2023 05:43:00
1,Suntec City,230,15-09-2023 05:44:00
1,Suntec City,230,15-09-2023 05:45:00
1,Suntec City,231,15-09-2023 05:46:00
1,Suntec City,231,15-09-2023 05:47:00
1,Suntec City,231,15-09-2023 05:48:00
1,Suntec City,231,15-09-2023 05:49:00
1,Suntec City,231,15-09-2023 05:50:00
1,Suntec City,231,15-09-2023 05:51:00
1,Suntec City,232,15-09-2023 05:52:00
1,Suntec City,232,15-09-2023 05:53:00
1,Suntec City,232,15-09-2023 05:54:01
1,Suntec City,232,15-09-2023 05:55:00
1,Suntec City,232,15-09-2023 05:56:00
1,Suntec City,232,15-09-2023 05:57:00
1,Suntec City,232,15-09-2023 05:58:00
1,Suntec City,232,15-09-2023 05:59:00
1,Suntec City,232,15-09-2023 06:00:00
1,Suntec City,232,15-09-2023 06:01:00
1,Suntec City,232,15-09-2023 06:02:00
1,Suntec City,232,15-09-2023 06:03:01
1,Suntec City,232,15-09-2023 06:04:00
1,Suntec City,232,15-09-2023 06:05:00
1,Suntec City,231,15-09-2023 06:06:01
1,Suntec City,231,15-09-2023 06:07:01
1,Suntec City,231,15-09-2023 06:08:01
1,Suntec City,232,15-09-2023 06:09:01
1,Suntec City,232,15-09-2023 06:10:01
1,Suntec City,232,15-09-2023 06:11:01
1,Suntec City,233,15-09-2023 06:12:01
1,Suntec City,233,15-09-2023 06:13:01
1,Suntec City,233,15-09-2023 06:14:00
1,Suntec City,233,15-09-2023 06:15:00
1,Suntec City,233,15-09-2023 06:16:00
1,Suntec City,233,15-09-2023 06:17:00
1,Suntec City,233,15-09-2023 06:18:00
1,Suntec City,234,15-09-2023 06:19:00
1,Suntec City,234,15-09-2023 06:20:00
1,Suntec City,234,15-09-2023 06:21:00
1,Suntec City,234,15-09-2023 06:22:00
1,Suntec City,234,15-09-2023 06:23:00
1,Suntec City,234,15-09-2023 06:24:00
1,Suntec City,234,15-09-2023 06:25:00
1,Suntec City,234,15-09-2023 06:26:00
1,Suntec City,234,15-09-2023 06:27:00
1,Suntec City,234,15-09-2023 06:28:00
1,Suntec City,234,15-09-2023 06:29:00
1,Suntec City,234,15-09-2023 06:30:00
1,Suntec City,234,15-09-2023 06:31:00
1,Suntec City,234,15-09-2023 06:32:00
1,Suntec City,234,15-09-2023 06:33:00
1,Suntec City,234,15-09-2023 06:34:00
1,Suntec City,236,15-09-2023 06:35:00
1,Suntec City,236,15-09-2023 06:36:00
1,Suntec City,236,15-09-2023 06:37:00
1,Suntec City,236,15-09-2023 06:38:00
1,Suntec City,240,15-09-2023 06:39:00
1,Suntec City,240,15-09-2023 06:40:00
1,Suntec City,240,15-09-2023 06:41:00
1,Suntec City,243,15-09-2023 06:42:00
1,Suntec City,243,15-09-2023 06:43:00
1,Suntec City,243,15-09-2023 06:44:00
1,Suntec City,244,15-09-2023 06:45:00
1,Suntec City,244,15-09-2023 06:46:01
1,Suntec City,244,15-09-2023 06:47:01
1,Suntec City,246,15-09-2023 06:48:01
1,Suntec City,246,15-09-2023 06:49:01
1,Suntec City,246,15-09-2023 06:50:01
1,Suntec City,246,15-09-2023 06:51:01
1,Suntec City,246,15-09-2023 06:52:01
1,Suntec City,246,15-09-2023 06:53:01
1,Suntec City,246,15-09-2023 06:54:01
1,Suntec City,247,15-09-2023 06:55:00
1,Suntec City,247,15-09-2023 06:56:00
1,Suntec City,247,15-09-2023 06:57:00
1,Suntec City,249,15-09-2023 06:58:00
1,Suntec City,249,15-09-2023 06:59:00
1,Suntec City,249,15-09-2023 07:00:00
1,Suntec City,249,15-09-2023 07:01:00
1,Suntec City,1678,15-09-2023 07:02:00
1,Suntec City,1678,15-09-2023 07:03:00
1,Suntec City,1678,15-09-2023 07:04:00
1,Suntec City,1683,15-09-2023 07:05:00
1,Suntec City,1683,15-09-2023 07:06:00
1,Suntec City,1683,15-09-2023 07:07:00
1,Suntec City,1684,15-09-2023 07:08:00
1,Suntec City,1684,15-09-2023 07:09:00
1,Suntec City,1684,15-09-2023 07:10:00
1,Suntec City,1684,15-09-2023 07:11:00
1,Suntec City,1685,15-09-2023 07:12:00
1,Suntec City,1685,15-09-2023 07:13:00
1,Suntec City,1685,15-09-2023 07:14:00
1,Suntec City,1684,15-09-2023 07:15:00
1,Suntec City,1684,15-09-2023 07:16:00
1,Suntec City,1684,15-09-2023 07:17:00
1,Suntec City,1683,15-09-2023 07:18:00
1,Suntec City,1683,15-09-2023 07:19:00
1,Suntec City,1683,15-09-2023 07:20:00
1,Suntec City,1682,15-09-2023 07:21:00
1,Suntec City,1682,15-09-2023 07:22:00
1,Suntec City,1682,15-09-2023 07:23:00
1,Suntec City,1685,15-09-2023 07:24:00
1,Suntec City,1685,15-09-2023 07:25:00
1,Suntec City,1685,15-09-2023 07:26:00
1,Suntec City,1685,15-09-2023 07:27:00
1,Suntec City,1688,15-09-2023 07:28:00
1,Suntec City,1688,15-09-2023 07:29:00
1,Suntec City,1688,15-09-2023 07:30:00
1,Suntec City,1691,15-09-2023 07:31:01
1,Suntec City,1691,15-09-2023 07:32:00
1,Suntec City,1691,15-09-2023 07:33:01
1,Suntec City,1692,15-09-2023 07:34:01
1,Suntec City,1692,15-09-2023 07:35:01
1,Suntec City,1692,15-09-2023 07:36:01
1,Suntec City,1692,15-09-2023 07:37:01
1,Suntec City,1692,15-09-2023 07:38:01
1,Suntec City,1692,15-09-2023 07:39:00
1,Suntec City,1692,15-09-2023 07:40:00
1,Suntec City,1692,15-09-2023 07:41:00
1,Suntec City,1692,15-09-2023 07:42:00
1,Suntec City,1694,15-09-2023 07:43:00
1,Suntec City,1694,15-09-2023 07:44:00
1,Suntec City,1694,15-09-2023 07:45:00
1,Suntec City,1694,15-09-2023 07:46:00
1,Suntec City,1699,15-09-2023 07:47:00
1,Suntec City,1699,15-09-2023 07:48:00
1,Suntec City,1699,15-09-2023 07:49:00
1,Suntec City,1702,15-09-2023 07:50:00
1,Suntec City,1702,15-09-2023 07:51:00
1,Suntec City,1702,15-09-2023 07:52:00
1,Suntec City,1704,15-09-2023 07:53:00
1,Suntec City,1704,15-09-2023 07:54:00
1,Suntec City,1704,15-09-2023 07:55:00
1,Suntec City,1704,15-09-2023 07:56:00
1,Suntec City,1709,15-09-2023 07:57:00
1,Suntec City,1709,15-09-2023 07:58:00
1,Suntec City,1709,15-09-2023 07:59:00
1,Suntec City,1713,15-09-2023 08:00:00
1,Suntec City,1713,15-09-2023 08:01:00
1,Suntec City,1713,15-09-2023 08:02:00
1,Suntec City,1713,15-09-2023 08:03:00
1,Suntec City,1715,15-09-2023 08:04:00
1,Suntec City,1715,15-09-2023 08:05:00
1,Suntec City,1715,15-09-2023 08:06:00
1,Suntec City,1716,15-09-2023 08:07:00
1,Suntec City,1716,15-09-2023 08:08:01
1,Suntec City,1716,15-09-2023 08:09:00
1,Suntec City,1715,15-09-2023 08:10:01
1,Suntec City,1715,15-09-2023 08:11:00
1,Suntec City,1715,15-09-2023 08:12:00
1,Suntec City,1718,15-09-2023 08:13:00
1,Suntec City,1718,15-09-2023 08:14:01
1,Suntec City,1718,15-09-2023 08:15:01
1,Suntec City,1718,15-09-2023 08:16:01
1,Suntec City,1718,15-09-2023 08:17:01
1,Suntec City,1718,15-09-2023 08:18:01
1,Suntec City,1718,15-09-2023 08:19:00
1,Suntec City,1718,15-09-2023 08:20:00
1,Suntec City,1718,15-09-2023 08:21:00
1,Suntec City,1718,15-09-2023 08:22:00
1,Suntec City,1723,15-09-2023 08:23:00
1,Suntec City,1723,15-09-2023 08:24:00
1,Suntec City,1723,15-09-2023 08:25:00
1,Suntec City,1729,15-09-2023 08:26:00
1,Suntec City,1729,15-09-2023 08:27:00
1,Suntec City,1729,15-09-2023 08:28:00
1,Suntec City,1728,15-09-2023 08:29:00
1,Suntec City,1728,15-09-2023 08:30:00
1,Suntec City,1728,15-09-2023 08:31:00
1,Suntec City,1734,15-09-2023 08:32:00
1,Suntec City,1734,15-09-2023 08:33:00
1,Suntec City,1734,15-09-2023 08:34:00
1,Suntec City,1737,15-09-2023 08:35:00
1,Suntec City,1737,15-09-2023 08:36:00
1,Suntec City,1737,15-09-2023 08:37:00
1,Suntec City,1737,15-09-2023 08:38:00
1,Suntec City,1742,15-09-2023 08:39:00
1,Suntec City,1742,15-09-2023 08:40:00
1,Suntec City,1742,15-09-2023 08:41:00
1,Suntec City,1747,15-09-2023 08:42:00
1,Suntec City,1747,15-09-2023 08:43:00
1,Suntec City,1747,15-09-2023 08:44:00
1,Suntec City,1754,15-09-2023 08:45:00
1,Suntec City,1754,15-09-2023 08:46:00
1,Suntec City,1754,15-09-2023 08:47:00
1,Suntec City,1760,15-09-2023 08:48:00
1,Suntec City,1760,15-09-2023 08:49:00
1,Suntec City,1760,15-09-2023 08:50:00
1,Suntec City,1760,15-09-2023 08:51:00
1,Suntec City,1770,15-09-2023 08:52:00
1,Suntec City,1770,15-09-2023 08:53:00
1,Suntec City,1770,15-09-2023 08:54:01
1,Suntec City,1772,15-09-2023 08:55:01
1,Suntec City,1772,15-09-2023 08:56:01
1,Suntec City,1772,15-09-2023 08:57:01
1,Suntec City,1787,15-09-2023 08:58:01
1,Suntec City,1787,15-09-2023 08:59:01
1,Suntec City,1787,15-09-2023 09:00:01
1,Suntec City,1782,15-09-2023 09:01:00
1,Suntec City,1782,15-09-2023 09:02:00
1,Suntec City,1782,15-09-2023 09:03:00
1,Suntec City,1783,15-09-2023 09:04:00
1,Suntec City,1783,15-09-2023 09:05:00
1,Suntec City,1783,15-09-2023 09:06:00
1,Suntec City,1788,15-09-2023 09:07:00
1,Suntec City,1788,15-09-2023 09:08:00
1,Suntec City,1788,15-09-2023 09:09:00
1,Suntec City,1788,15-09-2023 09:10:00
1,Suntec City,1796,15-09-2023 09:11:00
1,Suntec City,1796,15-09-2023 09:12:00
1,Suntec City,1796,15-09-2023 09:13:00
1,Suntec City,1806,15-09-2023 09:14:00
1,Suntec City,1806,15-09-2023 09:15:00
1,Suntec City,1806,15-09-2023 09:16:00
1,Suntec City,1806,15-09-2023 09:17:00
1,Suntec City,1807,15-09-2023 09:18:00
1,Suntec City,1807,15-09-2023 09:19:00
1,Suntec City,1807,15-09-2023 09:20:00
1,Suntec City,1813,15-09-2023 09:21:00
1,Suntec City,1813,15-09-2023 09:22:00
1,Suntec City,1813,15-09-2023 09:23:00
1,Suntec City,1816,15-09-2023 09:24:00
1,Suntec City,1816,15-09-2023 09:25:00
1,Suntec City,1816,15-09-2023 09:26:00
1,Suntec City,1821,15-09-2023 09:27:00
1,Suntec City,1821,15-09-2023 09:28:00
1,Suntec City,1821,15-09-2023 09:29:00
1,Suntec City,1829,15-09-2023 09:30:01
1,Suntec City,1829,15-09-2023 09:31:00
1,Suntec City,1829,15-09-2023 09:32:00
1,Suntec City,1829,15-09-2023 09:33:00
1,Suntec City,1832,15-09-2023 09:34:00
1,Suntec City,1832,15-09-2023 09:35:00
1,Suntec City,1832,15-09-2023 09:36:00
1,Suntec City,1841,15-09-2023 09:37:00
1,Suntec City,1841,15-09-2023 09:38:00
1,Suntec City,1841,15-09-2023 09:39:00
1,Suntec City,1846,15-09-2023 09:40:00
1,Suntec City,1846,15-09-2023 09:41:00
1,Suntec City,1846,15-09-2023 09:42:00
1,Suntec City,1855,15-09-2023 09:43:00
1,Suntec City,1855,15-09-2023 09:44:00
1,Suntec City,1855,15-09-2023 09:45:00
1,Suntec City,1855,15-09-2023 09:46:00
1,Suntec City,1861,15-09-2023 09:47:01
1,Suntec City,1861,15-09-2023 09:48:00
1,Suntec City,1861,15-09-2023 09:49:01
1,Suntec City,1869,15-09-2023 09:50:01
1,Suntec City,1869,15-09-2023 09:51:01
1,Suntec City,1869,15-09-2023 09:52:01
1,Suntec City,1869,15-09-2023 09:53:00
1,Suntec City,1885,15-09-2023 09:54:00
1,Suntec City,1885,15-09-2023 09:55:00
1,Suntec City,1885,15-09-2023 09:56:00
1,Suntec City,1894,15-09-2023 09:57:00
1,Suntec City,1894,15-09-2023 09:58:00
